prof_id,title,link,snippet,num_cited
5,Seeing is Not Believing: Camouflage Attacks on Image Scaling Algorithms.,https://www.usenix.org/conference/usenixsecurity19/presentation/xiao,"Image scaling algorithms are intended to preserve the visual features before and after scaling, which is commonly used in numerous visual and image processing applications. In this …",74
5,"NiFe/(Ni,Fe)3S2 Core/Shell Nanowire Arrays as Outstanding Catalysts for Electrolytic Water Splitting at High Current Densities",https://onlinelibrary.wiley.com/doi/abs/10.1002/smtd.201900234,"NiFe/(Ni,Fe) 3 S 2 core/shell nanowire arrays, fabricated with an anodic aluminum oxide membrane templated electrodeposition followed by sulfur ion exchange, are developed as an …",36
5,The integration model of objective and subjective data of residential indoor environment quality in Northeast China based on structural equation modeling,https://link.springer.com/article/10.1007/s12273-021-0835-2,"Currently the indoor environment quality is described or evaluated mainly by the subjective or objective data. However, research increasingly has demonstrated that objective and …",8
5,Minimal residual disease status determined by multiparametric flow cytometry pretransplantation predicts the outcome of patients with ALL receiving unmanipulated …,https://onlinelibrary.wiley.com/doi/abs/10.1002/ajh.25417,This study evaluated the effects of pretransplantation minimal residual disease (pre‐MRD) on outcomes of patients with acute lymphoblastic leukemia (ALL) who underwent …,41
5,A systematic analysis of the radial resonance frequency spectra of the PZT-based (Zr/Ti= 52/48) piezoceramic thin disks,https://link.springer.com/article/10.1007/s40145-020-0378-5,"In this paper, both the 1D radial mode and the equivalent circuit of a piezoceramic disk resonator were theoretically analyzed based on IEEE standards. And then, the radial resonance …",10
5,m6A promotes R-loop formation to facilitate transcription termination,https://www.nature.com/articles/s41422-019-0235-7,"Dear Editor, R-loops are three-stranded nucleic acid structures consisting of a DNA: RNA heteroduplex and a displaced single DNA strand. They constitute a prevalent genomic feature …",92
5,A Quinonoid‐Imine‐Enriched Nanostructured Polymer Mediator for Lithium–Sulfur Batteries,https://onlinelibrary.wiley.com/doi/abs/10.1002/adma.201606802,"The reversible formation of chemical bonds has potential for tuning multi‐electron redox reactions in emerging energy‐storage applications, such as lithium−sulfur batteries. The …",137
5,Occlum: Secure and efficient multitasking inside a single enclave of intel sgx,https://dl.acm.org/doi/abs/10.1145/3373376.3378469,… This work was done while the author was at Tsinghua University. … The authors from Tsinghua University are supported by National Key R&D Program of China (Grant No. …,89
5,"Phase‐Engineered PtSe2‐Layered Films by a Plasma‐Assisted Selenization Process toward All PtSe2‐Based Field Effect Transistor to Highly Sensitive, Flexible …",https://onlinelibrary.wiley.com/doi/abs/10.1002/smll.201800032,"The formation of PtSe 2 ‐layered films is reported in a large area by the direct plasma‐assisted selenization of Pt films at a low temperature, where temperatures, as low as 100 C at the …",76
5,Delivery of nitric oxide with a nanocarrier promotes tumour vessel normalization and potentiates anti-cancer therapies,https://www.nature.com/articles/s41565-019-0570-3,Abnormal tumour vasculature has a significant impact on tumour progression and response to therapy. Nitric oxide (NO) regulates angiogenesis and maintains vascular homeostasis …,210
5,Photocatalytic enhancement of hydrogen production in water splitting under simulated solar light by band gap engineering and localized surface plasmon resonance …,https://www.sciencedirect.com/science/article/pii/S2211285519309322,Excellent photocatalytic properties for hydrogen production in water splitting under simulated solar light (with AM1.5G filter) with Au nanoparticles (NPs)/Zn x Cd 1-x S nanowires (NWs) …,68
6,Drivable road detection based on dilated FPN with feature aggregation,https://ieeexplore.ieee.org/abstract/document/8372075/,"… of Computer Science Tsinghua University Beijing 100084, China Email: xllau@126.com Zhidong Deng State Key Laboratory of Intelligent Technology and Systems Tsinghua National …",14
6,Recent progress in semantic image segmentation,https://link.springer.com/article/10.1007/s10462-018-9641-3,"… National Research Center for Information Science and Technology, Department of Computer Science, Tsinghua University, Beijing, 100084, China Xiaolong Liu & Zhidong Deng …",422
6,Densely connected CNN with multi-scale feature attention for text classification.,http://www.nlpir.org/wordpress/wp-content/uploads/2019/10/Densely-Connected-CNN-with-Multi-scale-Feature-Attention-for-Text-Classification.pdf,"Text classification is a fundamental problem in natural language processing. As a popular deep learning model, convolutional neural network (CNN) has demonstrated great success in …",158
6,Detr for crowd pedestrian detection,https://arxiv.org/abs/2012.06785,"… Zhidong Deng 1 1Department of Computer Science and Technology, Tsinghua University.* 2SenseTime Group Limited, 3University of Oxford , 4The University of Sydney …",29
6,A novel dual successive projection-based model-free adaptive control method and application to an autonomous car,https://ieeexplore.ieee.org/abstract/document/8641438/,"… The Ruilong autonomous car was designed by Tsinghua University, and its platform and … Zhidong Deng received the BS degree in computer science and automation from Sichuan …",81
6,Segmentation of drivable road using deep fully convolutional residual network with pyramid pooling,https://link.springer.com/article/10.1007/s12559-017-9524-y,"… of Computer Science, Tsinghua University, Beijing, 100084, China Xiaolong Liu & Zhidong Deng … Xiaolong Liu and Zhidong Deng declare that they have no conflict of interest. …",42
6,Benchmark for road marking detection: Dataset specification and performance baseline,https://ieeexplore.ieee.org/abstract/document/8317749/,"… For this purpose, we release a benchmark dataset named TRoM (Tsinghua Road Marking), which is served for detection of 19 road-marking categories in urban scenarios. TRoM was …",15
6,A deep graph wavelet convolutional neural network for semi-supervised node classification,https://ieeexplore.ieee.org/abstract/document/9533634/,Graph convolutional neural network provides good solutions for node classification and other tasks with non-Euclidean data. There are several graph convolutional models that attempt …,9
6,Learning with memory for few-shot semantic segmentation,https://ieeexplore.ieee.org/abstract/document/9506161/,"Despite great progress made in the few-shot semantic segmentation task, the existing works still suffer from problems of incompleteness and inconsistency of segmentation. In this paper…",3
6,Path tracking control of a self‐driving wheel excavator via an enhanced data‐driven model‐free adaptive control approach,https://ietresearch.onlinelibrary.wiley.com/doi/abs/10.1049/iet-cta.2018.5493,"In this work, an enhanced model‐free adaptive control algorithm considering the time delay (EMFAC‐TD) is proposed for a class of multi‐input and multi‐output systems and is further …",18
6,Fully motion-aware network for video object detection,http://openaccess.thecvf.com/content_ECCV_2018/html/Shiyao_Wang_Fully_Motion-Aware_Network_ECCV_2018_paper.html,Video objection detection is challenging in the presence of appearance deterioration in certain video frames. One of typical solutions is to enhance per-frame features through …,181
6,Feature enhanced projection network for zero-shot semantic segmentation,https://ieeexplore.ieee.org/abstract/document/9561558/,"In environmental perception of autonomous driving, zero-shot semantic segmentation that can make prediction of new categories without using any labeled training samples is …",2
6,Fast object detection in compressed video,http://openaccess.thecvf.com/content_ICCV_2019/html/Wang_Fast_Object_Detection_in_Compressed_Video_ICCV_2019_paper.html,Object detection in videos has drawn increasing attention since it is more practical in real scenarios. Most of the deep learning methods use CNNs to process each decoded frame in a …,50
6,TalkCLIP: Talking Head Generation with Text-Guided Expressive Speaking Styles,https://arxiv.org/abs/2304.00334,"In order to produce facial-expression-specified talking head videos, previous audio-driven one-shot talking head methods need to use a reference video with a matching speaking style (…",0
